Desligamento;Ex-trainee;Data de nascimento;Sexo;Data de admissão;Cargo;Área;Salário mensal médio;Posição crítica;Gestor;Avaliação de desempenho;Distância residência trabalho (Km);Tempo deslocamento (min);Turnover mercado;
0;0;16/09/1981;M;9/22/08;418;Administrativo;R$ 4.708,33;0;443;OTIMO;1;0;0,14;
0;0;30/05/1981;F;9/22/08;419;Administrativo;R$ 4.116,67;0;479;BOM;32;22;0,14;
0;0;18/06/1974;M;9/22/08;367;Operacional ;R$ 4.271,67;0;428;OTIMO;30;20;0,22;
0;0;28/10/1990;M;9/29/08;420;Administrativo;R$ 1.953,33;0;265;OTIMO;4;2;0,04;
0;0;17/07/1989;M;9/29/08;199;Administrativo;R$ 4.363,33;0;192;OTIMO;8;5;0,21;
0;0;17/08/1982;F;10/01/2008;421;Administrativo;R$ 3.371,67;0;480;INSATISFATORIO;23;15;0,02;
0;0;13/07/1983;M;10/06/2008;173;Operacional ;R$ 3.131,67;0;430;INSATISFATORIO;1;0;0,16;
0;0;25/06/1980;M;10/13/08;237;Administrativo;R$ 8.113,33;0;481;BOM;5;3;0,12;
0;0;25/03/1989;M;1/27/86;285;Operacional ;R$ 5.398,33;0;386;BOM;16;11;0,09;
0;0;19/11/1987;M;02/02/2009;422;Administrativo;R$ 4.303,33;0;482;BOM;5;3;0,24;
0;0;19/02/1986;M;1/27/86;423;Operacional ;R$ 4.918,33;0;315;OTIMO;1;0;0,15;
0;0;25/01/1984;M;04/06/2009;424;Operacional ;R$ 3.681,67;0;483;OTIMO;0;0;0,12;
0;0;23/01/1987;M;05/11/2009;425;Administrativo;R$ 3.320,00;0;484;OTIMO;20;13;0,24;
0;0;21/10/1990;M;5/18/09;11;Operacional ;R$ 2.401,67;0;331;BOM;25;17;0,26;
0;0;30/04/1984;M;5/25/09;123;Administrativo;R$ 3.360,00;0;341;BOM;15;10;0,26;
0;0;26/01/1976;M;07/06/2009;341;Operacional ;R$ 6.215,00;0;261;BOM;16;11;0,2;
0;0;24/06/1982;M;07/06/2009;219;Coordenação;R$ 12.720,00;1;103;OTIMO;11;7;0,02;
0;0;25/03/1984;M;7/13/09;113;Operacional ;R$ 2.258,33;0;341;BOM;5;3;0,1;
1;0;25/09/1983;M;7/13/09;258;Coordenação;R$ 7.813,33;1;287;BOM;23;15;0,04;
0;0;22/03/1985;M;7/20/09;426;Administrativo;R$ 6.511,67;0;168;BOM;22;15;0,25;
0;0;13/12/1989;M;7/27/09;219;Coordenação;R$ 8.333,33;1;485;BOM;12;8;0,02;
0;0;30/08/1992;M;8/17/09;427;Operacional ;R$ 3.495,00;0;486;OTIMO;10;6;0,05;
0;0;31/12/1985;M;8/17/09;117;Administrativo;R$ 4.211,67;0;341;OTIMO;8;5;0,16;
0;0;23/04/1987;M;8/24/09;350;Operacional ;R$ 5.506,67;0;487;BOM;13;9;0,06;
0;0;29/08/1986;M;8/24/09;113;Operacional ;R$ 2.423,33;0;287;BOM;16;11;0,1;
0;0;26/11/1979;M;8/24/09;174;Operacional ;R$ 5.605,00;0;131;BOM;32;22;0,03;
0;0;20/07/1993;M;8/24/09;113;Operacional ;R$ 2.231,67;0;488;BOM;16;11;0,1;
0;0;16/06/1980;M;8/24/09;21;Operacional ;R$ 3.878,33;0;447;OTIMO;26;18;0,13;
0;0;31/03/1981;M;8/24/09;173;Operacional ;R$ 2.251,67;0;310;OTIMO;25;17;0,16;
0;0;17/03/1991;M;8/24/09;73;Operacional ;R$ 3.881,67;0;151;OTIMO;7;4;0,22;
0;0;30/09/1991;M;9/14/09;57;Operacional ;R$ 3.983,33;0;81;BOM;13;9;0,07;
0;0;28/08/1989;M;9/14/09;380;Administrativo;R$ 6.556,67;0;375;BOM;5;3;0,07;
1;0;13/04/1981;M;10/05/2009;32;Operacional ;R$ 4.645,00;0;237;OTIMO;5;3;0,06;
0;0;27/01/1992;M;10/05/2009;149;Operacional ;R$ 4.600,00;0;489;OTIMO;12;8;0,05;
0;0;20/06/1983;M;10/05/2009;73;Operacional ;R$ 3.881,67;0;229;BOM;10;6;0,22;
0;0;13/05/1983;M;10/13/09;50;Operacional ;R$ 5.608,33;0;44;OTIMO;10;6;0,15;
0;0;25/09/1976;M;10/13/09;116;Operacional ;R$ 3.720,00;0;490;BOM;10;6;0,05;
0;0;25/11/1991;F;10/15/09;428;Administrativo;R$ 6.020,00;0;470;BOM;20;13;0,09;
0;0;19/07/1991;M;10/19/09;429;Administrativo;R$ 3.910,00;0;328;BOM;16;11;0,21;
0;0;19/06/1992;M;10/19/09;113;Operacional ;R$ 2.088,33;0;488;BOM;26;18;0,1;
0;0;28/10/1989;M;10/19/09;430;Operacional ;R$ 5.458,33;0;491;BOM;12;8;0,25;
0;0;22/09/1990;M;10/19/09;431;Operacional ;R$ 4.710,00;0;492;BOM;23;15;0,22;
0;0;26/06/1975;M;1/30/86;432;Administrativo;R$ 15.910,00;1;323;OTIMO;2;1;0,26;
0;0;24/04/1982;M;10/19/09;1;Operacional ;R$ 3.871,67;0;493;OTIMO;10;6;0,03;
0;0;25/10/1975;M;10/19/09;431;Operacional ;R$ 4.070,00;0;459;BOM;15;10;0,22;
0;0;24/06/1979;M;10/19/09;433;Operacional ;R$ 2.958,33;0;422;EXCELENTE;29;20;0,08;
0;0;24/12/1990;M;10/19/09;434;Operacional ;R$ 4.065,00;0;322;BOM;14;9;0,22;
0;0;30/10/1989;M;10/19/09;409;Operacional ;R$ 5.768,33;0;473;OTIMO;31;21;0,19;
0;0;13/11/1981;M;10/26/09;173;Operacional ;R$ 2.941,67;0;19;OTIMO;20;13;0,16;
0;0;17/01/1981;F;11/03/2009;435;Administrativo;R$ 2.761,67;0;122;BOM;28;19;0,14;
0;0;28/03/1993;M;11/03/2009;21;Operacional ;R$ 3.343,33;0;19;BOM;12;8;0,13;
0;0;14/08/1988;M;11/03/2009;416;Operacional ;R$ 6.040,00;0;494;OTIMO;31;21;0,09;
0;0;26/12/1992;M;11/03/2009;436;Operacional ;R$ 4.445,00;0;495;OTIMO;5;3;0,09;
0;0;20/08/1992;M;11/03/2009;73;Operacional ;R$ 3.881,67;0;151;OTIMO;16;11;0,22;
0;0;16/06/1986;M;11/03/2009;132;Operacional ;R$ 3.881,67;0;133;BOM;6;4;0,14;
0;0;29/07/1989;M;11/09/2009;350;Operacional ;R$ 5.103,33;0;496;BOM;2;1;0,06;
0;0;23/01/1988;M;11/11/2009;437;Executivo;R$ 111.125,00;1;497;OTIMO;14;9;0,23;
0;0;26/07/1993;M;11/16/09;438;Administrativo;R$ 8.208,33;0;498;OTIMO;10;6;0,02;
0;0;14/11/1989;M;11/16/09;312;Operacional ;R$ 2.325,00;0;268;OTIMO;22;15;0,1;
0;0;27/07/1992;M;11/23/09;293;Administrativo;R$ 2.901,67;0;105;BOM;15;10;0,25;
1;0;15/10/1990;M;11/23/09;73;Operacional ;R$ 3.981,67;0;445;BOM;7;4;0,22;
0;0;17/08/1989;M;11/23/09;21;Operacional ;R$ 3.520,00;0;447;BOM;32;22;0,13;
0;0;13/04/1988;M;11/23/09;73;Operacional ;R$ 3.303,33;0;499;OTIMO;18;12;0,22;
0;0;28/06/1984;M;12/01/2009;113;Operacional ;R$ 3.225,00;0;220;BOM;15;10;0,1;
0;0;21/05/1993;M;11/23/09;439;Operacional ;R$ 3.418,33;0;322;BOM;8;5;0,18;
0;0;22/10/1983;M;12/01/2009;402;Operacional ;R$ 5.060,00;0;66;BOM;12;8;0,13;
0;0;27/09/1990;M;12/01/2009;54;Operacional ;R$ 5.971,67;0;45;OTIMO;29;20;0,23;
0;0;18/08/1994;M;12/01/2009;73;Operacional ;R$ 3.881,67;0;138;BOM;13;9;0,22;
0;0;17/07/1978;M;12/07/2009;123;Administrativo;R$ 5.000,00;0;500;BOM;11;7;0,26;
0;0;23/05/1975;M;12/21/09;32;Operacional ;R$ 3.881,67;0;148;OTIMO;19;13;0,06;
0;0;20/11/1984;M;12/14/09;12;Administrativo;R$ 6.526,67;0;270;BOM;18;12;0,25;
0;0;28/04/1993;M;12/15/09;50;Operacional ;R$ 2.510,00;0;217;OTIMO;17;11;0,15;
0;0;25/07/1985;M;12/21/09;66;Administrativo;R$ 11.895,00;1;264;BOM;29;20;0,16;
0;0;13/04/1991;M;12/21/09;144;Operacional ;R$ 3.983,33;0;501;BOM;18;12;0,09;
0;0;24/06/1987;M;02/03/1986;440;Operacional ;R$ 7.285,00;0;327;BOM;10;6;0,17;
1;0;17/12/1992;M;01/04/2010;173;Operacional ;R$ 2.153,33;0;195;BOM;14;9;0,16;
1;0;16/03/1991;M;01/04/2010;238;Administrativo;R$ 4.176,67;0;502;OTIMO;10;6;0,05;
0;0;17/05/1988;M;01/04/2010;231;Operacional ;R$ 5.641,67;0;503;BOM;27;18;0,1;
0;0;19/12/1981;M;01/11/2010;441;Operacional ;R$ 4.076,67;0;209;OTIMO;0;0;0,14;
0;0;13/10/1991;M;01/11/2010;131;Coordenação;R$ 25.740,00;1;15;OTIMO;32;22;0,2;
0;0;18/06/1980;M;01/11/2010;386;Operacional ;R$ 3.418,33;0;346;BOM;5;3;0,15;
0;0;29/08/1991;M;01/11/2010;442;Administrativo;R$ 12.745,00;1;235;OTIMO;32;22;0,18;
0;0;27/07/1982;F;01/11/2010;443;Administrativo;R$ 14.743,33;1;504;OTIMO;19;13;0,07;
1;0;22/09/1994;M;01/11/2010;32;Operacional ;R$ 3.696,67;0;139;BOM;18;12;0,06;
0;0;30/10/1979;M;01/11/2010;412;Operacional ;R$ 5.435,00;0;494;OTIMO;12;8;0,22;
0;0;17/10/1991;M;01/11/2010;444;Coordenação;R$ 21.043,33;1;323;BOM;1;0;0,19;
0;0;24/08/1972;M;01/11/2010;32;Operacional ;R$ 3.881,67;0;148;OTIMO;27;18;0,06;
0;0;25/01/1991;M;01/11/2010;433;Operacional ;R$ 2.958,33;0;505;EXCELENTE;0;0;0,08;
0;1;25/04/1991;M;01/11/2010;445;Administrativo;R$ 12.898,33;0;91;BOM;2;1;0,14;
0;0;13/10/1990;M;01/11/2010;52;Operacional ;R$ 3.980,00;0;46;BOM;20;13;0,24;
0;0;17/03/1974;M;01/11/2010;73;Operacional ;R$ 3.061,67;0;499;BOM;25;17;0,22;
0;0;13/07/1994;M;1/25/10;99;Operacional ;R$ 3.740,00;0;38;BOM;31;21;0,24;
0;0;22/05/1983;M;1/25/10;31;Operacional ;R$ 6.061,67;0;506;BOM;9;6;0,09;
0;0;21/09/1984;M;1/25/10;202;Operacional ;R$ 5.605,00;0;233;BOM;15;10;0,15;
0;0;24/10/1988;M;1/25/10;222;Operacional ;R$ 3.836,67;0;85;BOM;28;19;0,23;
0;0;28/07/1986;M;1/25/10;446;Operacional ;R$ 4.326,67;0;73;BOM;7;4;0,2;
0;0;17/08/1991;M;1/25/10;50;Operacional ;R$ 3.061,67;0;217;BOM;32;22;0,15;
0;0;20/01/1993;M;02/01/2010;73;Operacional ;R$ 3.836,67;0;507;BOM;31;21;0,22;
0;0;18/03/1986;M;02/01/2010;32;Operacional ;R$ 4.525,00;0;198;BOM;5;3;0,06;
0;0;17/08/1993;M;02/01/2010;433;Operacional ;R$ 3.198,33;0;422;BOM;30;20;0,08;
0;0;26/06/1982;M;02/01/2010;447;Administrativo;R$ 9.630,00;0;508;INSATISFATORIO;12;8;0,06;
1;0;31/08/1990;M;02/01/2010;448;Operacional ;R$ 3.588,33;0;509;BOM;31;21;0,15;
0;0;17/01/1982;M;02/01/2010;449;Operacional ;R$ 3.330,00;0;510;OTIMO;22;15;0,22;
0;0;30/09/1980;M;02/01/2010;116;Operacional ;R$ 3.236,67;0;511;BOM;15;10;0,05;
0;0;27/03/1983;M;02/01/2010;450;Administrativo;R$ 5.053,33;0;512;BOM;3;2;0,09;
0;0;17/08/1981;M;02/01/2010;156;Operacional ;R$ 2.325,00;0;161;BOM;9;6;0,25;
0;0;26/02/1994;M;02/01/2010;451;Administrativo;R$ 5.733,33;0;513;OTIMO;32;22;0,21;
0;1;28/02/1993;M;02/08/2010;452;Administrativo;R$ 13.543,33;1;514;OTIMO;5;3;0,07;
0;1;21/02/1985;M;02/10/2010;273;Coordenação;R$ 17.161,67;1;335;BOM;7;4;0,19;
0;0;23/12/1990;M;2/17/10;185;Operacional ;R$ 4.161,67;0;515;OTIMO;4;2;0,19;
0;0;16/09/1991;F;2/18/10;373;Administrativo;R$ 12.378,33;1;160;OTIMO;17;11;0,24;
0;0;16/10/1987;M;2/18/10;453;Administrativo;R$ 15.306,67;1;153;OTIMO;7;4;0,03;
0;0;15/08/1960;M;2/18/10;154;Operacional ;R$ 2.958,33;0;145;OTIMO;29;20;0,11;
1;0;18/08/1992;M;2/17/10;48;Operacional ;R$ 5.015,00;0;218;OTIMO;3;2;0,26;
0;0;26/10/1993;M;2/18/10;132;Operacional ;R$ 4.186,67;0;516;INSATISFATORIO;19;13;0,14;
0;0;17/08/1991;M;2/22/10;30;Operacional ;R$ 4.536,67;0;35;OTIMO;12;8;0,16;
0;0;13/08/1987;M;2/22/10;331;Operacional ;R$ 3.588,33;0;427;BOM;17;11;0,2;
0;0;30/04/1985;M;2/22/10;173;Operacional ;R$ 2.880,00;0;375;BOM;10;6;0,16;
0;0;17/10/1993;M;2/22/10;363;Operacional ;R$ 3.588,33;0;517;BOM;8;5;0,18;
0;0;14/01/1992;M;2/22/10;113;Operacional ;R$ 2.850,00;0;518;BOM;13;9;0,1;
0;0;16/03/1981;M;2/23/10;454;Operacional ;R$ 8.956,67;0;519;BOM;19;13;0,23;
0;0;14/09/1985;M;2/22/10;455;Operacional ;R$ 2.875,00;0;29;OTIMO;15;10;0,25;
0;0;20/02/1993;M;03/01/2010;456;Operacional ;R$ 5.081,67;0;520;OTIMO;11;7;0,08;
0;0;21/12/1992;M;03/01/2010;115;Administrativo;R$ 5.523,33;0;409;BOM;32;22;0,2;
0;0;29/03/1978;M;02/07/1986;457;Gerência;R$ 32.466,67;1;521;OTIMO;30;20;0,02;
0;0;18/04/1985;M;03/01/2010;458;Operacional ;R$ 3.881,67;0;223;EXCELENTE;30;20;0,19;
0;0;26/01/1985;M;03/02/2010;459;Operacional ;R$ 5.038,33;0;522;OTIMO;7;4;0,17;
1;0;19/01/1989;M;03/08/2010;11;Operacional ;R$ 3.746,67;0;523;BOM;12;8;0,26;
1;0;25/01/1991;M;03/08/2010;11;Operacional ;R$ 3.746,67;0;524;OTIMO;11;7;0,26;
0;0;18/03/1989;M;03/08/2010;297;Operacional ;R$ 5.551,67;0;59;BOM;2;1;0,24;
0;0;21/12/1988;M;03/08/2010;394;Operacional ;R$ 4.500,00;0;455;BOM;10;6;0,06;
0;0;29/01/1986;M;3/15/10;55;Operacional ;R$ 4.515,00;0;49;OTIMO;20;13;0,1;
0;0;29/04/1981;M;2/13/86;363;Operacional ;R$ 2.716,67;0;323;BOM;1;0;0,18;
0;0;30/07/1990;M;3/22/10;458;Operacional ;R$ 4.186,67;0;223;BOM;16;11;0,19;
0;0;26/07/1990;M;3/22/10;81;Operacional ;R$ 5.525,00;0;77;OTIMO;22;15;0,17;
0;0;29/08/1987;F;3/22/10;460;Administrativo;R$ 8.610,00;0;258;BOM;15;10;0,05;
0;0;31/01/1961;M;2/13/86;461;Operacional ;R$ 2.716,67;0;323;BOM;14;9;0,2;
0;0;29/08/1965;F;3/29/10;416;Operacional ;R$ 6.481,67;0;478;BOM;27;18;0,09;
0;0;27/02/1964;M;3/29/10;462;Operacional ;R$ 5.276,67;0;210;OTIMO;12;8;0,02;
0;0;23/04/1970;M;04/05/2010;21;Operacional ;R$ 4.536,67;0;185;BOM;15;10;0,13;
0;0;30/04/1962;M;04/05/2010;57;Operacional ;R$ 4.075,00;0;331;BOM;27;18;0,07;
0;0;23/12/1963;M;04/12/2010;113;Operacional ;R$ 2.161,67;0;525;OTIMO;31;21;0,1;
0;0;24/02/1969;M;04/12/2010;113;Operacional ;R$ 2.421,67;0;490;BOM;28;19;0,1;
0;0;24/08/1967;M;04/12/2010;159;Administrativo;R$ 9.121,67;0;376;BOM;28;19;0,11;
0;0;29/06/1964;M;04/12/2010;463;Coordenação;R$ 10.973,33;1;526;BOM;6;4;0,11;
0;0;17/06/1966;M;4/19/10;458;Operacional ;R$ 3.418,33;0;527;BOM;3;2;0,19;
0;0;27/08/1961;M;4/19/10;427;Operacional ;R$ 2.871,67;0;327;OTIMO;18;12;0,05;
0;0;19/07/1964;M;2/14/86;464;Operacional ;R$ 2.716,67;0;528;BOM;21;14;0,2;
0;0;26/10/1968;F;4/22/10;465;Administrativo;R$ 8.260,00;0;529;BOM;29;20;0,2;
0;0;26/12/1964;M;4/26/10;154;Operacional ;R$ 2.958,33;0;229;OTIMO;29;20;0,11;
0;0;30/08/1955;M;4/26/10;43;Operacional ;R$ 4.033,33;0;40;BOM;10;6;0,16;
0;0;20/09/1968;M;4/26/10;149;Operacional ;R$ 4.715,00;0;225;BOM;29;20;0,05;
1;0;31/10/1965;M;4/26/10;455;Operacional ;R$ 2.401,67;0;39;BOM;5;3;0,25;
0;0;25/04/1967;M;05/03/2010;467;Operacional ;R$ 4.983,33;0;530;BOM;27;18;0,18;
0;0;15/01/1970;M;05/03/2010;285;Operacional ;R$ 4.070,00;0;319;OTIMO;23;15;0,09;
0;0;27/08/1974;M;05/03/2010;241;Operacional ;R$ 3.595,00;0;54;BOM;3;2;0,13;
0;0;18/06/1975;M;05/03/2010;50;Operacional ;R$ 3.595,00;0;10;OTIMO;19;13;0,15;
1;0;29/01/1979;M;05/03/2010;144;Operacional ;R$ 5.220,00;0;445;BOM;13;9;0,09;
0;0;26/03/1959;M;05/03/2010;468;Operacional ;R$ 3.418,33;0;385;BOM;26;18;0,14;
0;0;20/10/1977;M;05/10/2010;11;Operacional ;R$ 1.843,33;0;109;OTIMO;15;10;0,26;
1;0;15/11/1970;M;05/10/2010;73;Operacional ;R$ 4.886,67;0;147;BOM;17;11;0,22;
0;0;30/04/1966;M;5/17/10;458;Operacional ;R$ 3.418,33;0;531;INSATISFATORIO;9;6;0,19;
0;0;23/03/1971;M;5/17/10;469;Operacional ;R$ 2.850,00;0;532;BOM;19;13;0,13;
0;1;23/07/1958;M;5/24/10;470;Administrativo;R$ 11.291,67;0;533;BOM;11;7;0,23;
1;0;30/08/1970;M;5/24/10;238;Administrativo;R$ 4.176,67;0;502;BOM;8;5;0,05;
0;0;24/02/1967;M;06/01/2010;73;Operacional ;R$ 2.816,67;0;164;BOM;10;6;0,22;
0;0;13/05/1969;M;06/01/2010;92;Operacional ;R$ 10.961,67;1;250;OTIMO;21;14;0,23;
0;0;21/09/1952;M;06/07/2010;471;Operacional ;R$ 3.978,33;0;393;OTIMO;9;6;0,14;
0;0;21/06/1967;M;06/07/2010;431;Operacional ;R$ 4.068,33;0;534;OTIMO;19;13;0,22;
0;0;31/08/1980;M;06/07/2010;472;Administrativo;R$ 8.833,33;0;335;OTIMO;32;22;0,21;
0;0;27/07/1974;M;06/07/2010;473;Operacional ;R$ 3.983,33;0;69;INSATISFATORIO;19;13;0,05;
0;0;23/06/1959;M;06/07/2010;474;Operacional ;R$ 4.458,33;0;535;BOM;16;11;0,13;
0;0;20/01/1963;M;06/07/2010;222;Operacional ;R$ 3.470,00;0;331;OTIMO;10;6;0,23;
0;0;27/11/1979;M;6/14/10;475;Operacional ;R$ 2.403,33;0;536;BOM;13;9;0,12;
0;0;25/04/1978;M;2/17/86;476;Administrativo;R$ 12.640,00;0;537;BOM;32;22;0,15;
0;0;20/03/1976;M;6/14/10;312;Operacional ;R$ 5.413,33;0;250;BOM;22;15;0,1;
0;0;14/03/1980;M;6/14/10;117;Administrativo;R$ 3.760,00;0;112;BOM;8;5;0,16;
0;0;28/06/1977;M;6/14/10;477;Operacional ;R$ 4.480,00;0;304;BOM;18;12;0,13;
0;0;15/01/1971;M;6/14/10;369;Operacional ;R$ 4.945,00;0;304;BOM;13;9;0,16;
0;0;24/10/1979;M;6/14/10;284;Operacional ;R$ 5.530,00;0;45;OTIMO;27;18;0,25;
0;0;15/11/1973;M;6/14/10;478;Operacional ;R$ 6.461,67;0;538;BOM;24;16;0,26;
0;0;30/03/1972;M;6/21/10;117;Administrativo;R$ 4.395,00;0;113;BOM;29;20;0,16;
0;0;31/05/1977;M;6/21/10;389;Operacional ;R$ 3.881,67;0;134;BOM;30;20;0,1;
0;0;18/09/1978;M;6/21/10;479;Administrativo;R$ 8.766,67;0;284;INSATISFATORIO;27;18;0,05;
0;0;24/04/1983;M;6/28/10;394;Operacional ;R$ 4.185,00;0;455;BOM;22;15;0,06;
0;0;18/12/1979;M;6/28/10;258;Coordenação;R$ 15.101,67;1;289;BOM;1;0;0,04;
0;0;26/10/1972;M;07/01/2010;49;Operacional ;R$ 3.175,00;0;23;BOM;12;8;0,08;
0;0;22/01/1965;F;07/05/2010;480;Administrativo;R$ 3.270,00;0;539;BOM;19;13;0,26;
0;0;14/03/1978;M;07/05/2010;113;Operacional ;R$ 2.705,00;0;114;OTIMO;8;5;0,1;
0;0;27/04/1961;M;07/05/2010;481;Operacional ;R$ 7.775,00;0;540;OTIMO;5;3;0,11;
0;0;26/10/1964;M;07/05/2010;222;Operacional ;R$ 3.836,67;0;85;BOM;0;0;0,23;
0;0;20/04/1973;M;07/05/2010;358;Operacional ;R$ 5.973,33;0;49;OTIMO;22;15;0,25;
0;0;26/04/1977;M;07/05/2010;482;Operacional ;R$ 5.681,67;0;317;BOM;19;13;0,13;
0;0;27/07/1972;M;07/12/2010;330;Operacional ;R$ 4.070,00;0;387;OTIMO;1;0;0,08;
0;0;13/03/1966;M;07/12/2010;483;Operacional ;R$ 4.390,00;0;155;OTIMO;1;0;0,2;
0;0;16/07/1968;M;07/12/2010;140;Operacional ;R$ 4.660,00;0;130;OTIMO;6;4;0,04;
0;0;24/01/1977;M;07/12/2010;154;Operacional ;R$ 3.198,33;0;144;OTIMO;29;20;0,11;
0;0;20/04/1979;M;07/12/2010;113;Operacional ;R$ 3.025,00;0;541;OTIMO;24;16;0,1;
0;0;13/03/1981;M;7/19/10;117;Administrativo;R$ 5.410,00;0;291;BOM;14;9;0,16;
0;0;16/12/1972;M;7/19/10;217;Operacional ;R$ 4.080,00;0;542;BOM;4;2;0,1;
0;0;14/12/1980;M;7/19/10;134;Operacional ;R$ 5.605,00;0;213;OTIMO;2;1;0,25;
0;0;14/08/1975;M;7/19/10;113;Operacional ;R$ 3.411,67;0;12;OTIMO;6;4;0,1;
0;0;15/11/1983;M;08/02/2010;412;Administrativo;R$ 6.538,33;0;514;OTIMO;13;9;0,22;
0;0;27/05/1959;M;08/02/2010;224;Operacional ;R$ 3.963,33;0;50;INSATISFATORIO;7;4;0,21;
0;0;20/04/1971;M;08/02/2010;224;Operacional ;R$ 3.963,33;0;50;BOM;7;4;0,21;
0;0;13/07/1980;M;08/02/2010;224;Operacional ;R$ 3.963,33;0;55;BOM;4;2;0,21;
0;0;15/11/1977;M;08/02/2010;224;Operacional ;R$ 3.963,33;0;311;BOM;4;2;0,21;
0;0;28/03/1975;M;08/02/2010;137;Operacional ;R$ 3.881,67;0;127;BOM;13;9;0,22;
0;0;17/09/1982;M;08/02/2010;484;Operacional ;R$ 3.963,33;0;419;INSATISFATORIO;11;7;0,09;
1;0;22/05/1972;F;08/02/2010;193;Administrativo;R$ 11.438,33;1;543;INSATISFATORIO;1;0;0,12;
0;0;31/01/1964;M;08/02/2010;13;Operacional ;R$ 4.133,33;0;11;OTIMO;5;3;0,1;
0;0;21/09/1982;M;08/02/2010;485;Operacional ;R$ 5.766,67;0;544;BOM;30;20;0,2;
0;0;21/08/1981;M;08/02/2010;92;Operacional ;R$ 3.963,33;0;61;BOM;31;21;0,23;
0;0;22/10/1967;M;08/02/2010;13;Operacional ;R$ 3.758,33;0;224;BOM;21;14;0,1;
0;0;15/04/1982;M;08/09/2010;188;Administrativo;R$ 5.985,00;0;545;BOM;4;2;0,07;
0;0;29/12/1969;M;8/16/10;113;Operacional ;R$ 3.581,67;0;12;OTIMO;22;15;0,1;
0;0;22/09/1982;M;8/16/10;29;Operacional ;R$ 4.133,33;0;546;OTIMO;19;13;0,13;
0;0;29/01/1979;M;8/16/10;486;Administrativo;R$ 23.603,33;1;547;BOM;7;4;0,18;
0;0;23/11/1980;M;8/16/10;21;Operacional ;R$ 4.140,00;0;293;BOM;8;5;0,13;
1;0;27/05/1965;F;8/16/10;487;Administrativo;R$ 17.128,33;1;338;BOM;8;5;0,09;
0;0;17/10/1978;F;8/23/10;123;Administrativo;R$ 5.581,67;0;548;BOM;0;0;0,26;
0;0;13/09/1971;M;8/23/10;488;Operacional ;R$ 4.001,67;0;164;BOM;2;1;0,08;
0;0;22/11/1979;M;8/23/10;12;Administrativo;R$ 4.366,67;0;168;OTIMO;8;5;0,25;
0;0;24/11/1978;M;8/23/10;489;Operacional ;R$ 5.875,00;0;549;BOM;15;10;0,13;
0;0;18/07/1983;M;8/23/10;117;Administrativo;R$ 5.005,00;0;550;OTIMO;5;3;0,16;
1;0;28/05/1984;M;8/23/10;73;Operacional ;R$ 3.696,67;0;151;OTIMO;31;21;0,22;
0;0;23/01/1981;M;8/23/10;137;Operacional ;R$ 3.881,67;0;135;BOM;5;3;0,22;
0;0;21/01/1986;M;2/19/86;294;Administrativo;R$ 4.751,67;0;247;EXCELENTE;5;3;0,04;
0;0;28/04/1975;M;09/06/2010;490;Administrativo;R$ 11.725,00;1;551;BOM;12;8;0,23;
0;0;13/01/1980;M;09/06/2010;113;Operacional ;R$ 2.695,00;0;541;BOM;19;13;0,1;
1;0;19/05/1982;M;09/06/2010;491;Administrativo;R$ 9.336,67;0;552;OTIMO;0;0;0,17;
0;0;22/09/1980;M;09/06/2010;101;Operacional ;R$ 4.076,67;0;23;BOM;23;15;0,11;
0;0;19/02/1963;M;09/06/2010;194;Operacional ;R$ 4.033,33;0;23;BOM;1;0;0,23;
0;0;21/02/1982;M;09/06/2010;194;Operacional ;R$ 4.033,33;0;23;BOM;24;16;0,23;
0;0;31/03/1958;M;09/06/2010;492;Administrativo;R$ 7.898,33;0;364;BOM;2;1;0,18;
0;0;26/03/1983;F;09/08/2010;72;Administrativo;R$ 15.775,00;1;553;BOM;19;13;0,19;
0;0;26/05/1977;F;9/13/10;316;Administrativo;R$ 1.371,67;0;554;OTIMO;23;15;0,11;
0;0;16/02/1985;M;9/20/10;490;Administrativo;R$ 18.656,67;1;551;OTIMO;30;20;0,23;
0;0;27/05/1982;M;9/21/10;312;Operacional ;R$ 2.401,67;0;40;OTIMO;19;13;0,1;
0;0;29/06/1979;M;10/04/2010;21;Operacional ;R$ 3.225,00;0;167;BOM;20;13;0,13;
0;0;22/02/1981;M;10/04/2010;21;Operacional ;R$ 3.016,67;0;555;BOM;2;1;0,13;
1;0;25/10/1983;M;10/04/2010;21;Operacional ;R$ 3.530,00;0;556;OTIMO;5;3;0,13;
0;0;30/09/1983;M;10/04/2010;234;Operacional ;R$ 3.248,33;0;257;OTIMO;22;15;0,17;
0;0;14/02/1984;F;10/11/2010;117;Administrativo;R$ 4.370,00;0;532;BOM;5;3;0,16;
0;0;17/04/1984;F;10/13/10;493;Administrativo;R$ 4.653,33;0;193;BOM;16;11;0,18;
0;0;26/08/1982;M;10/13/10;494;Coordenação;R$ 21.510,00;1;557;OTIMO;8;5;0,07;
0;0;28/03/1973;M;10/11/2010;495;Operacional ;R$ 2.871,67;0;420;OTIMO;11;7;0,02;
0;0;26/10/1966;M;10/25/10;373;Administrativo;R$ 18.525,00;1;434;BOM;6;4;0,24;
0;0;25/08/1982;M;10/18/10;49;Operacional ;R$ 3.418,33;0;420;BOM;4;2;0,08;
0;0;17/11/1978;M;11/01/2010;435;Administrativo;R$ 2.683,33;0;409;BOM;20;13;0,14;
